13773:12345	1925	3701	12951	10464	9221	7644	12952	12250	13443	6877	6880	5567	6401	391	2472	6627	6978	12962	11246	5603	11711	8139	8232	12531	10085	3111	10444	13802	12160	6357	14783	10178	8669	8890	1945	3869	8121	1478	1731	12939	11241	10456	8526	1875	1079	7321	3689	11170	8909	
13774:1261	6736	9878	4955	5668	2643	3576	7208	5893	1527	12406	9679	10309	5742	1722	13401	4933	484	12076	2337	14755	9040	8361	10241	10450	9276	4659	4908	8058	8008	23	2507	5886	11795	12276	1494	66	267	11636	8148	2101	4288	7145	14165	5507	2752	1893	5732	650	7051	
13775:4635	1731	904	861	3013	7401	2988	2472	14823	1994	2643	12095	7030	3581	6978	14940	7321	6459	8300	6678	11650	12250	4562	7609	12600	1186	1222	3778	14840	6774	11699	79	7263	13803	8232	2005	6358	567	10178	202	12531	1166	13921	730	4454	9159	12434	5245	8669	4794	
13778:11510	4053	9045	8441	14266	4887	14869	12952	1185	1848	8092	4662	9523	4283	6100	9690	6920	2603	11428	10794	10520	10372	8609	6350	10074	8508	1923	131	8499	7220	8827	2627	5913	10382	11346	11370	14989	9266	9488	3382	13625	5543	11541	13865	12288	11053	267	13915	9555	4338	
13782:7462	8240	3712	9236	6771	13323	10713	2689	6638	1826	5581	9202	7670	3740	8206	1562	14775	1754	2101	11412	2666	5074	3746	786	3089	2282	10309	4266	207	13943	4857	1739	11714	14107	14328	1079	10771	12076	6330	5549	8029	9128	11110	9040	14521	3378	13137	4288	7145	1494	
13787:2257	4744	2212	12801	9087	14385	14836	1222	6021	3916	3311	14255	10097	8017	6830	5267	3151	8050	7756	3550	7966	12272	8035	4081	6489	3365	4191	9941	1645	4307	11393	11579	2904	12734	5634	1391	513	6337	5430	11716	11495	3464	1592	9463	11391	14158	7190	3476	9797	313	
13791:14797	6632	9584	8358	1943	5166	5430	14007	5822	2222	133	2252	2064	6668	8288	6602	6841	8470	4610	6299	1455	3573	8026	2926	11098	3273	3856	5617	1277	1989	12790	13914	12464	3770	8317	10604	12128	11837	5996	6860	9662	3627	8828	9323	4245	7940	2977	963	1435	6393	
13793:2643	14606	4208	484	7606	8058	9564	3057	5884	4288	2101	7145	4860	10681	2752	11883	7051	13943	3089	9276	2337	11716	6902	2626	10178	14328	11696	12391	9040	1664	3378	9159	9782	9219	567	9128	6819	5460	11909	4534	6138	3700	5893	4687	4933	5507	9236	6252	8740	2842	
13796:397	5037	207	5549	12218	3740	14606	320	14775	786	1952	1045	10862	6252	9202	4860	8008	1562	2643	1943	1494	1731	3712	1572	3057	9668	1977	10681	1965	4288	7145	2101	6442	547	9566	10402	728	7051	12181	11716	2337	567	7773	3301	2282	14022	2968	11080	6819	9128	
13797:1862	10450	8727	10169	9465	4969	6226	2988	6099	4217	5523	3581	14911	107	14900	6169	11742	14823	12434	8391	8655	10810	1562	8475	914	861	2852	9843	1168	7235	8951	11699	10036	2005	9159	5886	14755	3070	4153	14262	1966	5742	12725	7612	6978	1121	1570	1994	1722	3700	
13799:4127	13249	3893	3476	11096	3391	7062	4222	1307	12081	2101	9275	12547	8402	12202	14029	9736	9236	1079	200	4784	2184	5370	3492	12501	14023	10917	66	420	2342	5475	6449	9172	8886	11981	3240	7348	14820	4208	14263	1935	1846	13237	13162	6011	12538	11973	5833	10992	4288	
13800:2442	10797	13507	4267	14818	10575	8871	4757	4581	13395	2186	13654	13349	8795	7426	1334	12674	6131	10613	10193	2712	3833	7765	4065	12737	11754	6988	3617	8483	13480	13081	7237	5494	9216	2233	3957	11100	1626	13029	992	12285	5552	4693	2911	12644	1146	14647	9491	12473	10471	
13807:10968	1168	1088	6001	1645	943	8352	12202	2522	8008	6116	7370	1556	7179	4025	1557	6489	1722	7869	6552	7532	5128	856	10477	11532	5752	3776	1638	10732	4933	5460	11279	1572	14873	1798	9782	12244	568	7821	2897	8294	2101	4288	7145	8656	11410	6404	4534	9236	2019	
13810:9266	9705	4762	8258	2852	9854	14532	202	3378	3382	2101	8539	463	1557	7843	7868	6299	2643	4396	1280	1905	4642	7112	3273	1977	13812	5933	13434	4899	11136	10297	10537	1518	369	207	11122	11428	660	13960	11636	6453	4839	6720	2950	9064	6465	14053	11510	567	4288	
13819:10955	7051	10088	7215	8873	5204	1692	14217	7348	2147	6515	7220	5886	9128	6593	8081	12778	12779	6901	10277	4610	11852	6011	4315	6080	8352	3912	9654	5487	12010	8056	7022	2919	9221	650	1210	9031	10941	11439	13771	8344	11441	1501	10815	14029	8737	9655	6604	1456	6078	
13821:7193	5893	752	66	11711	2101	7145	4288	5074	7051	11845	8385	2643	2337	11716	6819	9128	10884	184	1031	9236	4534	4687	4860	6138	3700	10681	5507	4933	4246	11982	13943	10396	9719	5742	10178	14775	648	14328	11696	2626	12391	13542	1977	7135	5671	3746	3089	2968	6782	
13826:14797	8799	11519	6733	11909	4588	4288	2861	14245	4687	423	6905	13864	4217	13681	1754	4315	12501	8923	12369	2647	4246	6535	9449	8271	10309	1028	10624	5886	2882	4018	2494	2289	700	1914	4266	8959	7891	8315	967	9421	5742	10038	2310	8303	1743	10853	5705	9379	6021	
13828:10480	4582	9004	13133	355	3662	234	10099	790	12799	12214	11702	8402	4704	4690	14018	816	2680	651	8562	5161	947	13078	1633	1591	11010	4759	511	2973	13817	12158	3877	7863	13155	4209	1650	5343	1600	6606	7091	1237	9051	12893	5845	7135	9177	1592	7694	10886	741	
13832:4291	12419	8154	6430	3970	7814	7645	651	12975	9016	4324	12592	8267	5262	4545	12276	7770	7647	11875	3519	4326	10188	494	6685	511	66	6832	12472	8376	4988	132	13565	3106	14283	7335	10296	9179	10036	12087	4217	11517	10126	13998	13820	11818	5735	12012	1789	5470	913	
13837:4933	1928	8189	9816	2931	6819	11508	7638	9337	1039	4566	14355	7133	10396	1445	3673	14834	8797	7901	5196	6552	11198	32	4288	7145	3425	4406	4419	3365	4266	4659	7051	2624	5283	3614	13398	12195	14934	10711	13386	12501	9647	11070	5183	6902	10562	3746	4208	2101	8669	
13839:2101	10092	1977	8529	9040	11716	13323	13004	8425	10396	11883	5893	4860	4933	4288	7145	11370	12010	13943	7051	2412	2337	2643	11481	11053	3057	7357	66	2968	3673	6819	9128	14441	628	13960	484	2752	3700	4534	4687	5507	6138	9236	10681	9323	2195	9583	9036	11982	6978	
13840:4477	13998	3483	11982	721	14328	4707	910	1391	3700	5748	567	6267	8348	8044	11716	4365	8955	14333	5452	14255	13161	4687	5893	10713	10605	11136	5370	10824	5671	2643	11096	12984	6830	2882	89	11696	3378	9536	10006	8317	4288	7145	2101	11412	9613	3184	630	4915	6978	
13842:2968	5251	11272	4470	8008	13688	7145	4534	4687	14054	5981	13206	8385	12391	648	13386	5980	6356	9228	4220	5204	11264	9128	2101	4288	7773	4933	4860	3700	10818	12412	6252	3235	1739	7051	12464	8572	7470	3377	11714	1168	2159	2643	2337	11716	10097	11845	14775	10178	2626	
13844:8385	11845	2643	11963	5507	10681	2101	4288	7145	7051	413	2626	12391	5971	7989	1965	2337	11716	8481	6819	9128	2811	11579	9236	4534	4687	5893	3700	4860	6138	4933	6902	8944	13943	11982	14607	6358	10241	11696	14328	648	10178	14775	5742	6330	10605	11714	3856	4208	6782	
13848:3673	786	9583	3483	9236	4288	2101	7145	11369	13860	7051	11696	2337	2643	11716	14078	3856	3089	6782	5818	11883	6819	9128	9679	2752	4687	3700	4534	4860	4933	5507	10681	5893	6138	10803	2882	13014	8157	11982	13943	3576	13004	3378	5742	10178	11845	8385	12391	14775	648	
13849:4379	6786	3017	8997	125	9051	11413	14770	5597	10810	2780	12215	5328	237	2159	3474	9232	2209	2105	14940	1846	7757	3013	1694	12434	14998	6077	3218	6685	10478	1563	10955	10339	4089	9516	835	1508	2752	10421	3076	3251	9647	12587	2645	9973	484	3170	13525	5560	14021	
13855:943	2641	9564	5460	6001	1185	3378	4593	11883	13695	11810	9986	5128	5737	6902	11671	13284	3057	8740	9750	9875	10097	1749	9366	5478	7763	1401	13398	7745	1754	5595	3735	3184	14322	780	726	2101	11942	13050	6138	11346	10815	3580	7435	3198	1941	13943	9137	10069	7532	
13856:5581	3378	2282	11053	9475	8639	6449	3476	1731	1280	2842	4518	2666	7745	10443	3867	9757	7833	2412	2235	2862	10568	717	4568	8240	11992	6478	8891	14225	13834	10771	1981	7220	6692	5130	357	7055	13500	1347	12509	6604	12074	11438	6050	9782	7485	11246	5227	10681	248	
13869:11415	298	2689	11696	5074	8205	735	5671	5884	10605	2408	10884	4066	2337	2626	11845	1199	2412	3651	2124	12199	4288	7145	2101	14293	14196	5893	4687	9236	1031	7051	1893	8317	2861	8481	12129	6978	2882	987	2643	11716	1622	12250	12391	10178	9736	7290	5196	8909	2666	
13874:13115	7193	752	4246	12275	9986	1200	9656	5893	184	13495	5192	66	5424	14322	1939	1031	10884	7640	7980	14441	6819	1948	4288	3811	10803	11942	14250	9658	11781	7357	9719	5716	6126	6674	14938	2178	9077	6001	6196	9363	4676	3184	8845	2630	1234	11883	7145	5460	4687	
13880:10074	2603	1185	8092	10382	9690	603	10372	2627	11053	6350	13915	12952	8499	8508	7220	4887	14989	9999	7015	9555	1923	9523	10520	5543	12999	8135	8827	6750	11370	7035	2400	13579	10325	5913	6880	11346	13486	10955	3327	267	13515	7209	9045	2848	8459	6668	12371	10279	4996	
13881:7215	11903	5276	14244	2645	4379	7010	11026	13130	13746	5865	14213	7145	12939	6535	2782	6814	12369	12155	6100	8584	11836	10766	13390	7104	2397	3498	10528	2752	10067	9995	13020	484	9460	8235	11169	7342	209	9523	14293	1100	8056	12434	4315	9647	8951	8424	1846	4813	1280	
13885:4191	7640	14938	7940	6196	8098	1097	343	4610	2630	5192	7498	7062	14441	7980	4659	12469	6674	9303	2146	2643	14620	11942	8049	6126	4307	8927	4288	5460	6542	13237	13362	14322	7954	5716	13346	14328	12511	2662	12501	1722	12353	1494	7145	2101	10132	5671	8144	836	3184	
13893:11253	1538	6196	1028	9363	7151	8949	2394	14620	6582	8647	8049	11666	4588	10966	5949	14428	4602	7732	13452	1373	6674	14797	13257	9040	5074	10857	7640	14938	8587	13346	9031	4610	6554	7589	6126	12353	14933	8157	4191	10241	7940	5519	3149	14441	5192	4389	13133	8411	7980	
13895:856	7532	6782	5841	11415	10541	7980	10776	11033	7755	3268	10426	539	6011	7348	1645	9128	2919	2968	9276	11852	2101	4288	7145	5893	10968	12697	10818	9379	10023	2397	12026	2031	7051	5981	8300	752	11381	11122	11391	10236	2643	2337	11716	14938	648	4220	7826	5196	12464	
13896:9128	4288	4208	2643	2337	3378	5884	5275	13943	2666	4860	2101	7145	7051	4642	10178	11716	10133	6819	13398	2473	11896	484	3700	4534	4933	5507	9236	10681	4687	5893	6138	4908	13142	4818	4939	3329	8572	14353	11982	1664	11973	3576	1754	1722	6011	9647	6771	2626	5742	
13899:2882	7354	1340	6638	2752	11696	5267	620	10629	605	7392	11320	313	4365	3378	12076	6167	176	9236	2666	4444	10713	6635	14185	13946	1827	8206	2586	6442	8694	7122	1551	4750	10290	4266	6973	8240	14616	9157	6398	4397	1518	2643	3799	12412	14977	12449	4917	1416	13137	
13905:10148	14250	14474	11716	8081	6138	7983	726	8127	2473	10706	14196	11909	3298	13730	44	4569	4440	370	752	2513	11061	13834	6733	10713	314	10396	2666	12391	736	7845	5485	2561	10822	7933	8271	3700	4986	14972	3861	1947	13695	8338	4684	484	8315	7193	5037	6782	4288	
13908:13255	10294	13014	9654	9236	11849	4627	3702	12316	9583	11579	11346	11414	648	7989	2739	4811	7072	1860	14616	184	11369	10089	11963	9366	13906	2204	10955	9202	11883	7051	6301	10766	5460	3689	2472	9530	9228	10241	8669	5818	6720	12950	2101	4288	7145	5507	1280	7612	7578	
13911:9665	12588	6486	5414	714	468	8414	3212	7533	9202	8000	2138	5803	6078	934	8085	5862	4785	3122	3598	8572	10780	11844	5485	925	12616	13553	6006	1438	10452	12412	13538	8570	2586	309	6996	3077	2054	816	1628	9455	4438	6781	14255	14149	13362	4759	13386	383	7956	
13918:6345	10309	6308	2473	6627	3057	1650	7571	13808	11650	12223	6209	9379	10487	11080	1998	2919	13142	5732	95	10133	8258	308	8694	11595	13117	11760	5884	10776	4082	4744	9645	5669	10278	10868	4684	7192	14534	4720	13891	287	11370	12671	1383	66	890	3902	5072	5644	14324	
13924:4886	12369	11852	10235	8420	9841	5251	12019	5326	2658	12175	3382	2124	14987	11824	5913	14190	8837	12939	11700	8406	7136	5204	7008	13220	9413	11709	11264	12464	7727	12164	10097	13827	6404	10894	14830	13798	8785	13688	6371	9964	8221	7215	5353	11272	9941	12119	4470	7019	14053	
13925:8684	3198	11883	12161	6902	3700	11412	9564	11153	12196	13137	2626	2292	3378	3057	5460	11810	14977	8740	2513	13398	11982	5478	2643	9986	10097	14250	3651	8361	4288	7145	2101	4620	1724	4933	10681	11234	6932	7051	11357	11441	1283	726	5737	11716	2337	12391	8385	5742	14775	
13928:11714	8288	6819	11716	7017	2282	13014	8008	12076	3856	1943	2101	4288	7145	14333	5893	8317	10703	7051	3329	3746	2968	10309	2689	2337	2643	11845	8385	3740	9162	8058	11198	9128	66	6782	4309	3627	6299	856	7193	1494	4933	5507	4687	4860	9236	3700	6138	10681	4534	
13931:2814	9163	10921	606	14556	935	637	1923	9665	4030	13117	12801	8924	8799	10854	4503	11114	14493	8295	2852	4722	6302	630	976	4888	1320	7852	5215	11414	8842	9251	3252	641	5415	10955	9769	5887	14185	1557	6819	5428	7918	14938	11110	2896	5531	3350	5158	13771	3018	
13933:14509	11200	6053	6164	10637	5865	10779	5372	1091	2088	4113	7147	11955	11862	261	1974	8618	9265	1456	914	8844	8182	7938	1203	11903	10882	2471	7362	4809	5091	5262	11563	1171	2024	1964	3753	14406	5877	945	11906	11498	1820	12574	12145	241	5859	5448	9369	3816	3235	
13934:4627	1137	4860	5158	1965	9530	6819	10006	13755	6818	184	10766	8799	11569	9647	1518	4208	8058	2101	7145	4288	10853	3440	7051	1692	10992	2643	2337	11716	11080	11696	648	11845	7392	9467	4691	12158	3576	9128	7193	9228	7135	5671	420	1622	6638	9236	10681	3700	4687	
13937:6252	14250	10975	567	13943	3700	11982	13244	2424	9549	9467	5192	6771	7187	13836	13014	11714	9804	14575	9821	1372	314	6939	10771	2689	8008	12076	3047	652	55	9797	3576	6257	6301	4687	4191	5980	184	11850	7578	7047	995	9907	8758	13233	8288	8044	1505	13444	3404	
13941:14606	5981	6969	66	9323	7145	4968	10038	8652	2752	8015	4288	2101	1508	7051	8909	8382	10629	3681	9159	11716	2337	2643	4266	8148	5671	343	13323	14755	9128	6819	9202	292	6736	9236	10681	6138	3700	4534	4687	4860	4933	5507	5893	7980	3673	3651	6858	13943	11982	
13950:3916	2212	3311	5742	14255	9159	10097	2101	4288	7145	6021	4307	12801	7756	7051	2626	2337	2643	11716	2257	14353	14606	7135	3746	3089	9128	6819	4744	2842	11579	1739	4933	5507	9236	10681	4687	4860	5893	6138	3700	4534	8481	1645	13943	11982	5519	5196	9040	14385	9782	
13952:4627	9668	9228	7114	6593	2516	4288	7145	2101	12183	7051	5884	11716	2337	2643	4484	6819	9128	3248	6330	207	8294	4534	4933	6138	9236	4687	4860	5507	3700	5893	10681	6133	538	660	13943	11982	1952	11636	3599	5742	14775	10178	648	14328	8385	11696	11845	12391	2626	
13954:2770	8522	5036	11708	8930	1262	4923	1778	9986	1989	4892	1540	31	5656	2643	12337	2977	10020	14634	9449	14165	5705	3235	10681	13084	5415	13914	6404	14530	9647	4211	5002	8058	7145	1031	4990	4776	14116	6969	3599	13868	4428	13362	2019	595	5283	1965	9475	10917	2537	
13966:7989	14590	4534	8209	3389	6138	3301	267	13155	10324	2889	13369	13518	7465	14078	2168	4089	533	13815	2696	4397	10818	790	69	11523	9051	12513	5971	1724	13803	10058	1137	13944	8322	7357	4083	4153	9031	11198	2626	780	1826	4497	14943	13998	9179	9236	3700	54	11247	
13970:9219	12679	10689	3240	14328	12433	6133	14285	7909	2318	12353	13912	14293	10152	2922	8764	1977	9276	14977	2796	8145	1711	8086	8319	14606	12501	9396	8294	6320	9228	6077	4818	1572	5507	10288	3599	2896	13516	8185	1739	11122	3941	7014	7017	951	14526	7460	2288	6196	2101	
13972:8235	2950	11896	9157	7761	8005	1846	11018	13020	13960	2561	12952	5124	2041	11845	11696	9040	9618	8837	12615	8479	12202	484	1280	12412	3391	14616	6736	8020	11650	2914	9523	3365	11246	3506	11541	1478	9995	1826	4470	292	6168	6844	6733	4222	9647	10027	629	912	6636	
13975:13596	2660	10414	3830	14940	11699	11122	7800	13843	8508	8385	7220	3802	4477	7097	10450	9159	10209	8092	10766	3700	10681	3816	12937	8371	2549	14823	6638	6782	9348	2168	1695	13130	13091	6271	8479	6808	66	267	4454	11656	7193	9037	3312	3576	7989	6459	10258	4375	5981	
13976:5643	496	6358	8288	12202	3391	5103	4690	5124	5343	11696	8628	11982	8954	5037	6633	1280	9162	11845	9483	11896	5507	4860	4784	8005	298	942	12412	1518	1137	8235	7145	10178	1359	5165	14607	184	9040	6330	4163	3673	13755	5549	10767	2124	11645	10001	2337	10523	2409	
13980:6471	8008	6515	8959	648	14919	9549	13386	9907	5893	7378	12019	2337	10703	3118	7626	1893	4687	5507	2	3425	12164	2400	6542	14311	12523	5037	2473	1943	5165	3057	5669	14022	4288	2101	7145	2376	12645	7989	4484	7051	13943	2159	5549	11340	9362	14472	2643	11716	620	
13985:4288	10624	3246	9449	4687	423	14328	2643	2852	3712	5705	4153	440	2101	7145	8303	4860	10681	3601	11170	1914	8923	7051	66	1947	3184	9219	8930	12501	9040	4315	1754	14775	2337	11716	2861	2882	6819	9128	11033	9276	935	10915	349	14245	3700	4933	5507	6138	4534	
13989:14939	10822	14250	13280	3916	1752	254	9907	661	5192	12535	6932	8758	3552	9613	7187	12989	5124	4534	1928	8078	10543	1163	11418	1981	6830	14972	14663	1520	9379	12163	6774	2549	8385	11696	2222	1561	5056	2624	5716	650	6515	7799	5863	9467	6593	12213	547	4462	10713	
13994:1894	9477	10825	13179	2145	5487	12724	12104	4083	783	3617	14007	8133	9128	8352	5688	7996	7401	14469	6973	781	4853	4939	14168	10043	2147	3091	2643	8599	5667	834	8508	8728	5275	2848	2666	14125	10597	4365	12288	1391	4568	10014	13398	2308	3561	3595	4089	13804	5935	
13997:12076	4915	11795	12406	9421	10309	10818	14328	1722	2643	8530	5742	3246	440	5957	547	12213	2418	3063	9276	4315	6774	4523	14165	9162	3483	1914	11711	14681	9228	10450	9055	13485	567	4396	8797	2626	6819	1893	5204	7173	4288	7145	2101	13337	4217	7038	1494	3089	10148	
13999:11973	11716	14285	6048	4687	4470	9536	2337	4208	13644	9449	2889	10241	4860	2101	4288	7145	3329	3377	5705	7051	13542	8479	8909	12501	648	3378	2643	3599	10605	6819	9128	4309	3672	4534	3700	5893	6138	9236	4933	10681	5507	2412	2184	11247	9986	8955	7980	3673	14353	
14005:8206	14521	8240	12433	5581	6884	313	3550	8992	9236	1432	6638	6330	14107	11320	5886	10766	10456	1827	3298	3561	10771	1458	1518	4266	14679	11576	7920	5267	10713	13137	1894	2294	11786	10917	7467	8525	11025	14285	11412	4083	817	2147	14775	4906	4381	14868	4857	7929	605	
14006:10818	6593	6	13130	7145	6830	7348	10896	2473	11896	6011	1722	2476	12645	856	184	1280	1557	3268	298	2337	11716	3691	1518	6404	10629	12199	1440	12204	2397	1039	5460	2101	4288	13304	5841	11136	13337	7051	11096	2124	13860	1502	4246	9583	2643	10897	12076	5957	11122	
14010:463	8621	13414	4484	8537	6858	14809	8529	14029	8240	2124	11883	11716	3057	4860	5037	4288	7145	2101	3298	9877	8121	13542	7051	11696	2626	14775	2643	2337	1965	2931	3089	5671	4618	6819	9128	2166	6771	9236	10681	3700	4687	5507	4933	4534	5893	6138	7578	9986	14441	
14011:7640	50	2314	5460	10857	9986	8909	4470	1262	5192	3377	8008	5283	4687	987	1712	5002	9069	4534	3378	1540	2059	8955	4935	11569	11716	13943	8640	8778	3627	4208	6674	14878	184	6330	4967	11264	11791	9064	13858	10241	14441	2292	4497	3312	7940	11942	6404	14634	343	
14014:5453	3311	7762	3393	3916	5752	7756	2212	8319	8240	11139	12734	8035	4081	2355	4119	4129	4676	9231	6082	4946	2290	4951	12849	8017	14409	5852	11233	14469	10873	14196	11360	14512	6193	8815	13161	5845	121	7926	5742	8508	5836	3476	5480	12839	3811	11130	1760	14337	4380	
14016:3441	2150	13204	7123	9155	5438	271	349	4191	2374	13220	7135	3614	11415	9884	383	9877	1921	8927	8008	6727	14076	533	4860	2658	5014	10089	1052	7940	7465	11206	4715	13438	6513	13113	6454	2689	4438	10385	14472	854	5531	987	5141	4208	10975	10465	6939	4933	26	
14025:9719	1692	5864	8044	3063	14328	1514	3301	4396	12604	5893	2292	9323	463	2643	11845	3576	5671	5227	7145	2101	4288	10681	3700	1383	2537	4082	8927	7252	7051	11982	8098	13089	6267	10038	685	2337	11716	5752	4397	6902	10178	12391	8909	1440	4610	6819	9128	14606	6915	
14031:10590	10537	14212	3170	3698	9725	14245	3740	4640	2037	5062	3309	413	8539	7179	13005	9736	9757	5681	14131	6985	8395	648	2116	942	11788	14093	8947	11154	12819	4762	12587	2126	6252	3163	7845	2185	13960	23	13242	3660	1398	11110	8232	6210	2967	391	5073	5054	10491	
14032:10598	10562	1494	1129	3740	1947	330	8459	786	320	207	4618	5549	1676	7730	1562	8348	11170	6260	1416	1045	3712	14775	12460	11579	7900	2016	8	397	4955	6819	8081	14360	3057	1572	12199	901	1943	11716	4569	9163	13965	283	5887	9190	14040	7051	11713	5937	7018	
14042:9219	6077	14775	14328	12250	10681	2101	8086	13516	7193	12353	2896	856	1572	1724	2842	484	4288	7145	6133	7051	5864	9276	1977	13912	6404	2586	12391	2626	2643	2337	11716	14285	10689	1039	7980	10288	6782	287	6819	9128	8481	7017	7039	9505	921	2922	4933	9236	4534	
14043:12784	13266	14328	13730	9421	4534	5430	1981	6330	4315	4690	1494	9668	6252	9159	1572	298	2626	10178	12359	5166	5822	6819	9128	4685	7145	2101	4288	8457	6138	4860	5507	4801	4524	4915	2889	2662	14217	7051	4305	1141	11982	2689	1914	856	11716	2337	2643	12391	12790	
14044:685	66	4477	10483	821	8348	2994	13516	14493	3483	13679	721	1412	89	449	12501	2101	9077	4933	5183	13803	1416	4811	5393	11711	11096	630	3329	469	5114	14630	8764	2209	1299	8247	4258	9219	6356	5893	9236	5833	802	856	267	10915	5370	4396	660	10236	11357	
14045:10955	1923	2896	3252	2659	9163	8924	935	5887	606	2608	12511	637	13900	13525	5937	8759	847	7852	13134	4503	14496	13117	12801	8295	2016	1913	7022	1320	6435	630	14493	4030	641	8842	698	11752	11114	14581	2852	7348	10854	13648	5335	976	2814	7195	6669	3306	8683	
14048:7612	12833	8951	10089	6330	12779	14755	11903	9236	4153	2842	13593	6782	12158	2472	7051	1518	2968	313	4266	7135	5496	2337	8240	8040	5742	11340	6011	13614	13112	11982	8206	3389	6808	2101	7145	4288	423	7230	6638	921	4860	1409	6997	10713	2889	2643	11716	2882	10178	
14049:6513	10637	1974	5370	1203	9369	13220	7147	265	241	1921	1091	11159	3268	6845	13542	349	8910	10115	8809	10882	9836	1456	7362	12783	5859	6281	3933	9155	9679	4715	2429	2152	14345	5091	4499	6053	3235	271	12574	14509	7016	2088	5425	208	11883	13536	2301	14285	9449	
14051:3673	6133	6709	292	14328	660	4684	1893	1664	298	1854	13251	10629	7145	4288	8488	3483	1928	10681	2829	9340	1498	7051	1965	4484	13414	5671	2508	2147	11845	11696	9763	3740	6404	9162	2037	496	2101	8481	1508	4687	9236	4933	4534	6138	3700	12412	8206	13960	13644	
14058:4642	2852	7145	3700	14606	1826	2643	1494	4285	13803	6454	1572	14293	4288	2101	4534	5893	10681	10818	2889	7051	5037	2337	11716	6380	10132	8385	14775	1722	1137	9162	9128	6819	3089	66	3746	4002	13014	14196	4153	4955	7193	3592	5971	6138	9236	4687	4860	4933	5507	
14059:6736	14755	1261	2475	1994	13401	2507	5668	10528	4955	5027	2083	6057	7208	2752	7790	3576	10067	7556	6969	9323	5295	8652	4990	12641	5981	484	5086	4279	10919	14493	4406	2288	5179	4266	12417	1508	8148	5536	5836	7352	2329	11340	14775	1166	9679	66	10681	794	9598	
14064:14606	987	8008	6227	1219	11636	9878	463	1754	6404	8939	181	12391	8235	7388	4642	10446	3633	836	9228	6937	11234	8725	10351	4886	8317	4066	6126	3170	234	14878	8049	4381	79	8026	10629	14513	14029	14472	12980	298	6196	6209	10818	6252	13629	4618	6633	8525	8595	
14065:14318	1977	5507	10178	327	4208	12198	5884	9566	5103	9618	14353	2785	6785	14328	6011	1754	8288	3389	11896	817	2101	7145	4288	5275	4860	7670	8005	7583	7051	13091	5519	1079	11982	2472	1452	4470	3856	2643	2337	11716	8880	5742	6969	1965	9159	9040	8909	8094	11973	
14067:8337	8043	11516	11119	13454	11238	11529	13150	9534	13231	7981	11933	9218	13068	8705	12327	9701	2114	12216	13670	8449	8187	11015	4716	2466	3646	2481	14500	9357	13040	11688	9264	10783	14387	1994	9570	13519	13683	10746	1862	12548	10414	6793	12073	4665	2665	12843	14892	7041	3881	
14071:12199	207	1045	6537	3740	9303	786	2689	5845	1562	5549	14288	3127	10523	1572	298	14775	5037	10542	4220	397	3712	4066	9164	6678	12784	2658	1494	11415	1947	3057	1129	1854	11170	2280	2408	11713	12043	1416	5981	5081	4784	4285	13190	10562	1359	3184	8212	5066	4690	
14074:13943	2101	8758	11716	13014	5460	3329	2424	10664	3735	14061	13960	4534	10681	7145	4288	8901	1977	7051	620	14328	10178	2337	2643	1031	3248	4351	9804	3702	763	66	298	11569	6819	9128	6118	8529	1967	484	1280	5893	6138	4860	3700	4687	9236	4933	5507	1965	13004	
14077:3673	5742	7135	3740	648	4315	413	25	5893	12158	2037	1562	2968	9536	2337	14328	13004	7465	66	1039	267	7193	2101	4288	7145	8513	6138	3700	4534	2842	6252	13960	6808	7051	12803	8382	3329	8572	2643	11716	7179	6416	4818	14245	1494	3063	6819	9128	13005	8764	
14079:14487	2750	9797	9655	4750	11676	12129	9736	4850	1692	14398	10884	11852	7348	1262	6593	3746	8205	9763	7290	4082	9757	4163	735	5656	5938	4975	10241	11716	14630	7215	7460	9750	7543	3378	9986	6011	8955	2743	5864	4687	6138	11415	6209	1952	14093	8740	14217	6739	2643	
14080:6818	7571	10465	12391	10818	6593	7145	2288	13020	200	1826	7321	12501	66	13860	4288	2101	4860	8927	8361	7357	7051	121	5980	9228	6404	3576	2337	2643	11716	3579	2626	9064	9782	9159	4975	9348	6819	9128	3089	5864	10915	11078	420	10616	11711	9236	10681	4687	5507	
14084:25	3377	7047	11716	9202	5251	6771	552	2101	4687	10241	1739	2643	2337	1478	2968	1168	2513	4288	7145	3700	5507	9036	9986	2689	5981	7051	13943	6736	4470	3089	1977	4220	8909	2626	11845	4475	3378	5805	2586	11153	4228	14196	13014	13387	9128	6819	7532	14606	9536	
14086:14364	2751	14397	10742	674	3293	11485	3343	14647	13382	6802	2183	13537	12122	12006	4727	3032	14072	9430	3791	9260	6060	5109	5129	1581	1617	5543	8949	4681	1749	1737	6016	1947	10253	6176	3655	14870	13405	14325	2060	12621	569	11931	12488	2384	13363	12089	6043	5622	6465	
14087:12395	12385	9564	11942	9031	3389	965	5886	6011	8344	9128	2968	13944	6939	3184	6001	3057	5128	8209	5740	11883	484	780	11810	5595	12391	9668	1456	9617	13695	3378	752	943	6901	4750	2168	5460	5062	14322	7230	7245	222	9239	7763	12893	8740	9137	5893	4860	1401	
